timestep,phase,slot_idx,output_idx,feature_idx,input_spikes,leak_term,input_sum,recurrent_sum,membrane_out,spike_out,feature_value,weight,product,accumulator,position_estimate,velocity_estimate
7,readout,,0,0,"1,0,0,0",,,,,,-0.92431640625,-0.245849609375,0.227294921875,0.227294921875,0.3916015625,0.157470703125
7,readout,,0,1,"1,0,0,0",,,,,,-0.048583984375,0.25048828125,-0.01220703125,0.215087890625,0.3916015625,0.157470703125
7,readout,,0,2,"1,0,0,0",,,,,,-2.443115234375,-0.015380859375,0.03759765625,0.252685546875,0.3916015625,0.157470703125
7,readout,,0,3,"1,0,0,0",,,,,,-0.654052734375,-0.057373046875,0.03759765625,0.290283203125,0.3916015625,0.157470703125
7,readout,,0,4,"1,0,0,0",,,,,,0.738037109375,0.0048828125,0.003662109375,0.2939453125,0.3916015625,0.157470703125
7,readout,,0,5,"1,0,0,0",,,,,,0.8564453125,0.10595703125,0.0908203125,0.384765625,0.3916015625,0.157470703125
7,readout,,0,6,"1,0,0,0",,,,,,-1.46533203125,-0.00244140625,0.003662109375,0.388427734375,0.3916015625,0.157470703125
7,readout,,0,7,"1,0,0,0",,,,,,-1.389892578125,0.31591796875,-0.439208984375,-0.05078125,0.3916015625,0.157470703125
7,readout,,0,8,"1,0,0,0",,,,,,0.215576171875,1.9990234375,0.430908203125,0.380126953125,0.3916015625,0.157470703125
7,readout,,0,9,"1,0,0,0",,,,,,-0.0029296875,-1.9990234375,0.005859375,0.385986328125,0.3916015625,0.157470703125
7,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.3916015625,0.3916015625,0.157470703125
7,readout,,1,0,"1,0,0,0",,,,,,-0.92431640625,0.021240234375,-0.01953125,-0.01953125,0.3916015625,0.157470703125
7,readout,,1,1,"1,0,0,0",,,,,,-0.048583984375,-0.540771484375,0.0263671875,0.0068359375,0.3916015625,0.157470703125
7,readout,,1,2,"1,0,0,0",,,,,,-2.443115234375,0.103271484375,-0.252197265625,-0.245361328125,0.3916015625,0.157470703125
7,readout,,1,3,"1,0,0,0",,,,,,-0.654052734375,0.0478515625,-0.03125,-0.276611328125,0.3916015625,0.157470703125
7,readout,,1,4,"1,0,0,0",,,,,,0.738037109375,-0.000244140625,-0.000244140625,-0.27685546875,0.3916015625,0.157470703125
7,readout,,1,5,"1,0,0,0",,,,,,0.8564453125,0.17724609375,0.15185546875,-0.125,0.3916015625,0.157470703125
7,readout,,1,6,"1,0,0,0",,,,,,-1.46533203125,-0.113525390625,0.166259765625,0.041259765625,0.3916015625,0.157470703125
7,readout,,1,7,"1,0,0,0",,,,,,-1.389892578125,-0.090576171875,0.1259765625,0.167236328125,0.3916015625,0.157470703125
7,readout,,1,8,"1,0,0,0",,,,,,0.215576171875,0.736328125,0.15869140625,0.325927734375,0.3916015625,0.157470703125
7,readout,,1,9,"1,0,0,0",,,,,,-0.0029296875,0.166015625,-0.00048828125,0.325439453125,0.3916015625,0.157470703125
7,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.157470703125,0.3916015625,0.157470703125
8,neuron,0,,,"1,0,0,0",-0.808837890625,-0.21142578125,0.0,-1.020263671875,0,,,,,,
8,neuron,1,,,"1,0,0,0",-0.04248046875,0.04296875,0.0,0.00048828125,0,,,,,,
8,neuron,2,,,"1,0,0,0",-2.1376953125,-0.554931640625,0.0,-2.692626953125,0,,,,,,
8,neuron,3,,,"1,0,0,0",-0.572265625,-0.090576171875,0.0,-0.662841796875,0,,,,,,
8,neuron,4,,,"1,0,0,0",0.645751953125,0.15283203125,0.0,0.798583984375,0,,,,,,
8,neuron,5,,,"1,0,0,0",0.74951171875,0.571533203125,0.0,0.321044921875,1,,,,,,
8,neuron,6,,,"1,0,0,0",-1.2822265625,-0.427001953125,0.0,-1.709228515625,0,,,,,,
8,neuron,7,,,"1,0,0,0",-1.216064453125,-0.383056640625,0.0,-1.59912109375,0,,,,,,
8,readout,,0,0,"1,0,0,0",,,,,,-1.020263671875,-0.245849609375,0.250732421875,0.250732421875,0.299560546875,0.05126953125
8,readout,,0,1,"1,0,0,0",,,,,,0.00048828125,0.25048828125,0.000244140625,0.2509765625,0.299560546875,0.05126953125
8,readout,,0,2,"1,0,0,0",,,,,,-2.692626953125,-0.015380859375,0.04150390625,0.29248046875,0.299560546875,0.05126953125
8,readout,,0,3,"1,0,0,0",,,,,,-0.662841796875,-0.057373046875,0.0380859375,0.33056640625,0.299560546875,0.05126953125
8,readout,,0,4,"1,0,0,0",,,,,,0.798583984375,0.0048828125,0.00390625,0.33447265625,0.299560546875,0.05126953125
8,readout,,0,5,"1,0,0,0",,,,,,0.321044921875,0.10595703125,0.033935546875,0.368408203125,0.299560546875,0.05126953125
8,readout,,0,6,"1,0,0,0",,,,,,-1.709228515625,-0.00244140625,0.004150390625,0.37255859375,0.299560546875,0.05126953125
8,readout,,0,7,"1,0,0,0",,,,,,-1.59912109375,0.31591796875,-0.505126953125,-0.132568359375,0.299560546875,0.05126953125
8,readout,,0,8,"1,0,0,0",,,,,,0.21142578125,1.9990234375,0.422607421875,0.2900390625,0.299560546875,0.05126953125
8,readout,,0,9,"1,0,0,0",,,,,,-0.001953125,-1.9990234375,0.00390625,0.2939453125,0.299560546875,0.05126953125
8,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.299560546875,0.299560546875,0.05126953125
8,readout,,1,0,"1,0,0,0",,,,,,-1.020263671875,0.021240234375,-0.021728515625,-0.021728515625,0.299560546875,0.05126953125
8,readout,,1,1,"1,0,0,0",,,,,,0.00048828125,-0.540771484375,-0.000244140625,-0.02197265625,0.299560546875,0.05126953125
8,readout,,1,2,"1,0,0,0",,,,,,-2.692626953125,0.103271484375,-0.278076171875,-0.300048828125,0.299560546875,0.05126953125
8,readout,,1,3,"1,0,0,0",,,,,,-0.662841796875,0.0478515625,-0.03173828125,-0.331787109375,0.299560546875,0.05126953125
8,readout,,1,4,"1,0,0,0",,,,,,0.798583984375,-0.000244140625,-0.000244140625,-0.33203125,0.299560546875,0.05126953125
8,readout,,1,5,"1,0,0,0",,,,,,0.321044921875,0.17724609375,0.056884765625,-0.275146484375,0.299560546875,0.05126953125
8,readout,,1,6,"1,0,0,0",,,,,,-1.709228515625,-0.113525390625,0.194091796875,-0.0810546875,0.299560546875,0.05126953125
8,readout,,1,7,"1,0,0,0",,,,,,-1.59912109375,-0.090576171875,0.144775390625,0.063720703125,0.299560546875,0.05126953125
8,readout,,1,8,"1,0,0,0",,,,,,0.21142578125,0.736328125,0.15576171875,0.219482421875,0.299560546875,0.05126953125
8,readout,,1,9,"1,0,0,0",,,,,,-0.001953125,0.166015625,-0.000244140625,0.21923828125,0.299560546875,0.05126953125
8,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.05126953125,0.299560546875,0.05126953125
9,neuron,0,,,"1,0,0,0",-0.892822265625,-0.21142578125,0.0,-1.104248046875,0,,,,,,
9,neuron,1,,,"1,0,0,0",0.00048828125,0.04296875,0.0,0.04345703125,0,,,,,,
9,neuron,2,,,"1,0,0,0",-2.35595703125,-0.554931640625,-0.0078125,-2.918701171875,0,,,,,,
9,neuron,3,,,"1,0,0,0",-0.580078125,-0.090576171875,0.0,-0.670654296875,0,,,,,,
9,neuron,4,,,"1,0,0,0",0.69873046875,0.15283203125,0.14111328125,0.99267578125,0,,,,,,
9,neuron,5,,,"1,0,0,0",0.281005859375,0.571533203125,0.0,0.8525390625,0,,,,,,
9,neuron,6,,,"1,0,0,0",-1.49560546875,-0.427001953125,0.0,-1.922607421875,0,,,,,,
9,neuron,7,,,"1,0,0,0",-1.399169921875,-0.383056640625,0.0,-1.7822265625,0,,,,,,
9,readout,,0,0,"1,0,0,0",,,,,,-1.104248046875,-0.245849609375,0.271484375,0.271484375,0.38623046875,0.182861328125
9,readout,,0,1,"1,0,0,0",,,,,,0.04345703125,0.25048828125,0.010986328125,0.282470703125,0.38623046875,0.182861328125
9,readout,,0,2,"1,0,0,0",,,,,,-2.918701171875,-0.015380859375,0.044921875,0.327392578125,0.38623046875,0.182861328125
9,readout,,0,3,"1,0,0,0",,,,,,-0.670654296875,-0.057373046875,0.03857421875,0.365966796875,0.38623046875,0.182861328125
9,readout,,0,4,"1,0,0,0",,,,,,0.99267578125,0.0048828125,0.0048828125,0.370849609375,0.38623046875,0.182861328125
9,readout,,0,5,"1,0,0,0",,,,,,0.8525390625,0.10595703125,0.09033203125,0.461181640625,0.38623046875,0.182861328125
9,readout,,0,6,"1,0,0,0",,,,,,-1.922607421875,-0.00244140625,0.004638671875,0.4658203125,0.38623046875,0.182861328125
9,readout,,0,7,"1,0,0,0",,,,,,-1.7822265625,0.31591796875,-0.56298828125,-0.09716796875,0.38623046875,0.182861328125
9,readout,,0,8,"1,0,0,0",,,,,,0.266357421875,1.9990234375,0.532470703125,0.435302734375,0.38623046875,0.182861328125
9,readout,,0,9,"1,0,0,0",,,,,,0.02734375,-1.9990234375,-0.0546875,0.380615234375,0.38623046875,0.182861328125
9,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.38623046875,0.38623046875,0.182861328125
9,readout,,1,0,"1,0,0,0",,,,,,-1.104248046875,0.021240234375,-0.0234375,-0.0234375,0.38623046875,0.182861328125
9,readout,,1,1,"1,0,0,0",,,,,,0.04345703125,-0.540771484375,-0.0234375,-0.046875,0.38623046875,0.182861328125
9,readout,,1,2,"1,0,0,0",,,,,,-2.918701171875,0.103271484375,-0.301513671875,-0.348388671875,0.38623046875,0.182861328125
9,readout,,1,3,"1,0,0,0",,,,,,-0.670654296875,0.0478515625,-0.031982421875,-0.38037109375,0.38623046875,0.182861328125
9,readout,,1,4,"1,0,0,0",,,,,,0.99267578125,-0.000244140625,-0.000244140625,-0.380615234375,0.38623046875,0.182861328125
9,readout,,1,5,"1,0,0,0",,,,,,0.8525390625,0.17724609375,0.151123046875,-0.2294921875,0.38623046875,0.182861328125
9,readout,,1,6,"1,0,0,0",,,,,,-1.922607421875,-0.113525390625,0.21826171875,-0.01123046875,0.38623046875,0.182861328125
9,readout,,1,7,"1,0,0,0",,,,,,-1.7822265625,-0.090576171875,0.161376953125,0.150146484375,0.38623046875,0.182861328125
9,readout,,1,8,"1,0,0,0",,,,,,0.266357421875,0.736328125,0.196044921875,0.34619140625,0.38623046875,0.182861328125
9,readout,,1,9,"1,0,0,0",,,,,,0.02734375,0.166015625,0.004638671875,0.350830078125,0.38623046875,0.182861328125
9,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.182861328125,0.38623046875,0.182861328125
10,neuron,0,,,"1,0,0,0",-0.96630859375,-0.21142578125,0.0,-1.177734375,0,,,,,,
10,neuron,1,,,"1,0,0,0",0.0380859375,0.04296875,0.0,0.0810546875,0,,,,,,
10,neuron,2,,,"1,0,0,0",-2.553955078125,-0.554931640625,0.0,-3.10888671875,0,,,,,,
10,neuron,3,,,"1,0,0,0",-0.5869140625,-0.090576171875,0.0,-0.677490234375,0,,,,,,
10,neuron,4,,,"1,0,0,0",0.86865234375,0.15283203125,0.0,0.021484375,1,,,,,,
10,neuron,5,,,"1,0,0,0",0.74609375,0.571533203125,0.0,0.317626953125,1,,,,,,
10,neuron,6,,,"1,0,0,0",-1.682373046875,-0.427001953125,0.0,-2.109375,0,,,,,,
10,neuron,7,,,"1,0,0,0",-1.5595703125,-0.383056640625,0.0,-1.942626953125,0,,,,,,
10,readout,,0,0,"1,0,0,0",,,,,,-1.177734375,-0.245849609375,0.28955078125,0.28955078125,0.339599609375,0.06103515625
10,readout,,0,1,"1,0,0,0",,,,,,0.0810546875,0.25048828125,0.020263671875,0.309814453125,0.339599609375,0.06103515625
10,readout,,0,2,"1,0,0,0",,,,,,-3.10888671875,-0.015380859375,0.0478515625,0.357666015625,0.339599609375,0.06103515625
10,readout,,0,3,"1,0,0,0",,,,,,-0.677490234375,-0.057373046875,0.038818359375,0.396484375,0.339599609375,0.06103515625
10,readout,,0,4,"1,0,0,0",,,,,,0.021484375,0.0048828125,0.0,0.396484375,0.339599609375,0.06103515625
10,readout,,0,5,"1,0,0,0",,,,,,0.317626953125,0.10595703125,0.03369140625,0.43017578125,0.339599609375,0.06103515625
10,readout,,0,6,"1,0,0,0",,,,,,-2.109375,-0.00244140625,0.005126953125,0.435302734375,0.339599609375,0.06103515625
10,readout,,0,7,"1,0,0,0",,,,,,-1.942626953125,0.31591796875,-0.61376953125,-0.178466796875,0.339599609375,0.06103515625
10,readout,,0,8,"1,0,0,0",,,,,,0.24609375,1.9990234375,0.491943359375,0.3134765625,0.339599609375,0.06103515625
10,readout,,0,9,"1,0,0,0",,,,,,-0.01025390625,-1.9990234375,0.0205078125,0.333984375,0.339599609375,0.06103515625
10,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.339599609375,0.339599609375,0.06103515625
10,readout,,1,0,"1,0,0,0",,,,,,-1.177734375,0.021240234375,-0.02490234375,-0.02490234375,0.339599609375,0.06103515625
10,readout,,1,1,"1,0,0,0",,,,,,0.0810546875,-0.540771484375,-0.0439453125,-0.06884765625,0.339599609375,0.06103515625
10,readout,,1,2,"1,0,0,0",,,,,,-3.10888671875,0.103271484375,-0.321044921875,-0.389892578125,0.339599609375,0.06103515625
10,readout,,1,3,"1,0,0,0",,,,,,-0.677490234375,0.0478515625,-0.032470703125,-0.42236328125,0.339599609375,0.06103515625
10,readout,,1,4,"1,0,0,0",,,,,,0.021484375,-0.000244140625,0.0,-0.42236328125,0.339599609375,0.06103515625
10,readout,,1,5,"1,0,0,0",,,,,,0.317626953125,0.17724609375,0.056396484375,-0.365966796875,0.339599609375,0.06103515625
10,readout,,1,6,"1,0,0,0",,,,,,-2.109375,-0.113525390625,0.239501953125,-0.12646484375,0.339599609375,0.06103515625
10,readout,,1,7,"1,0,0,0",,,,,,-1.942626953125,-0.090576171875,0.176025390625,0.049560546875,0.339599609375,0.06103515625
10,readout,,1,8,"1,0,0,0",,,,,,0.24609375,0.736328125,0.18115234375,0.230712890625,0.339599609375,0.06103515625
10,readout,,1,9,"1,0,0,0",,,,,,-0.01025390625,0.166015625,-0.001708984375,0.22900390625,0.339599609375,0.06103515625
10,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.06103515625,0.339599609375,0.06103515625
11,neuron,0,,,"0,0,0,1",-1.030517578125,-0.51318359375,0.0,-1.543701171875,0,,,,,,
11,neuron,1,,,"0,0,0,1",0.07080078125,0.009033203125,0.052001953125,0.1318359375,0,,,,,,
11,neuron,2,,,"0,0,0,1",-2.72021484375,-0.4912109375,-0.0078125,-3.21923828125,0,,,,,,
11,neuron,3,,,"0,0,0,1",-0.5927734375,-0.33203125,0.0,-0.9248046875,0,,,,,,
11,neuron,4,,,"0,0,0,1",0.018798828125,-0.1240234375,0.14111328125,0.035888671875,0,,,,,,
11,neuron,5,,,"0,0,0,1",0.27783203125,-0.25244140625,-0.02685546875,-0.00146484375,0,,,,,,
11,neuron,6,,,"0,0,0,1",-1.845703125,0.37939453125,0.0,-1.46630859375,0,,,,,,
11,neuron,7,,,"0,0,0,1",-1.69970703125,-0.153076171875,0.0,-1.852783203125,0,,,,,,
11,readout,,0,0,"0,0,0,1",,,,,,-1.543701171875,-0.245849609375,0.379638671875,0.379638671875,0.349365234375,-0.200439453125
11,readout,,0,1,"0,0,0,1",,,,,,0.1318359375,0.25048828125,0.032958984375,0.41259765625,0.349365234375,-0.200439453125
11,readout,,0,2,"0,0,0,1",,,,,,-3.21923828125,-0.015380859375,0.049560546875,0.462158203125,0.349365234375,-0.200439453125
11,readout,,0,3,"0,0,0,1",,,,,,-0.9248046875,-0.057373046875,0.052978515625,0.51513671875,0.349365234375,-0.200439453125
11,readout,,0,4,"0,0,0,1",,,,,,0.035888671875,0.0048828125,0.000244140625,0.515380859375,0.349365234375,-0.200439453125
11,readout,,0,5,"0,0,0,1",,,,,,-0.00146484375,0.10595703125,-0.000244140625,0.51513671875,0.349365234375,-0.200439453125
11,readout,,0,6,"0,0,0,1",,,,,,-1.46630859375,-0.00244140625,0.003662109375,0.518798828125,0.349365234375,-0.200439453125
11,readout,,0,7,"0,0,0,1",,,,,,-1.852783203125,0.31591796875,-0.58544921875,-0.066650390625,0.349365234375,-0.200439453125
11,readout,,0,8,"0,0,0,1",,,,,,0.16455078125,1.9990234375,0.328857421875,0.26220703125,0.349365234375,-0.200439453125
11,readout,,0,9,"0,0,0,1",,,,,,-0.040771484375,-1.9990234375,0.08154296875,0.34375,0.349365234375,-0.200439453125
11,readout,,0,10,"0,0,0,1",,,,,,1.0,0.005615234375,0.005615234375,0.349365234375,0.349365234375,-0.200439453125
11,readout,,1,0,"0,0,0,1",,,,,,-1.543701171875,0.021240234375,-0.03271484375,-0.03271484375,0.349365234375,-0.200439453125
11,readout,,1,1,"0,0,0,1",,,,,,0.1318359375,-0.540771484375,-0.0712890625,-0.10400390625,0.349365234375,-0.200439453125
11,readout,,1,2,"0,0,0,1",,,,,,-3.21923828125,0.103271484375,-0.33251953125,-0.4365234375,0.349365234375,-0.200439453125
11,readout,,1,3,"0,0,0,1",,,,,,-0.9248046875,0.0478515625,-0.044189453125,-0.480712890625,0.349365234375,-0.200439453125
11,readout,,1,4,"0,0,0,1",,,,,,0.035888671875,-0.000244140625,0.0,-0.480712890625,0.349365234375,-0.200439453125
11,readout,,1,5,"0,0,0,1",,,,,,-0.00146484375,0.17724609375,-0.000244140625,-0.48095703125,0.349365234375,-0.200439453125
11,readout,,1,6,"0,0,0,1",,,,,,-1.46630859375,-0.113525390625,0.16650390625,-0.314453125,0.349365234375,-0.200439453125
11,readout,,1,7,"0,0,0,1",,,,,,-1.852783203125,-0.090576171875,0.167724609375,-0.146728515625,0.349365234375,-0.200439453125
11,readout,,1,8,"0,0,0,1",,,,,,0.16455078125,0.736328125,0.12109375,-0.025634765625,0.349365234375,-0.200439453125
11,readout,,1,9,"0,0,0,1",,,,,,-0.040771484375,0.166015625,-0.0068359375,-0.032470703125,0.349365234375,-0.200439453125
11,readout,,1,10,"0,0,0,1",,,,,,1.0,-0.16796875,-0.16796875,-0.200439453125,0.349365234375,-0.200439453125
12,neuron,0,,,"1,0,0,0",-1.350830078125,-0.21142578125,0.0,-1.562255859375,0,,,,,,
12,neuron,1,,,"1,0,0,0",0.115234375,0.04296875,0.0,0.158203125,0,,,,,,
12,neuron,2,,,"1,0,0,0",-2.81689453125,-0.554931640625,0.0,-3.371826171875,0,,,,,,
12,neuron,3,,,"1,0,0,0",-0.80908203125,-0.090576171875,0.0,-0.899658203125,0,,,,,,
12,neuron,4,,,"1,0,0,0",0.031494140625,0.15283203125,0.0,0.184326171875,0,,,,,,
12,neuron,5,,,"1,0,0,0",-0.001220703125,0.571533203125,0.0,0.5703125,0,,,,,,
12,neuron,6,,,"1,0,0,0",-1.282958984375,-0.427001953125,0.0,-1.7099609375,0,,,,,,
12,neuron,7,,,"1,0,0,0",-1.62109375,-0.383056640625,0.0,-2.004150390625,0,,,,,,
12,readout,,0,0,"1,0,0,0",,,,,,-1.562255859375,-0.245849609375,0.384033203125,0.384033203125,0.3701171875,-0.01708984375
12,readout,,0,1,"1,0,0,0",,,,,,0.158203125,0.25048828125,0.03955078125,0.423583984375,0.3701171875,-0.01708984375
12,readout,,0,2,"1,0,0,0",,,,,,-3.371826171875,-0.015380859375,0.0517578125,0.475341796875,0.3701171875,-0.01708984375
12,readout,,0,3,"1,0,0,0",,,,,,-0.899658203125,-0.057373046875,0.051513671875,0.52685546875,0.3701171875,-0.01708984375
12,readout,,0,4,"1,0,0,0",,,,,,0.184326171875,0.0048828125,0.0009765625,0.52783203125,0.3701171875,-0.01708984375
12,readout,,0,5,"1,0,0,0",,,,,,0.5703125,0.10595703125,0.060546875,0.58837890625,0.3701171875,-0.01708984375
12,readout,,0,6,"1,0,0,0",,,,,,-1.7099609375,-0.00244140625,0.004150390625,0.592529296875,0.3701171875,-0.01708984375
12,readout,,0,7,"1,0,0,0",,,,,,-2.004150390625,0.31591796875,-0.633056640625,-0.04052734375,0.3701171875,-0.01708984375
12,readout,,0,8,"1,0,0,0",,,,,,0.240966796875,1.9990234375,0.481689453125,0.441162109375,0.3701171875,-0.01708984375
12,readout,,0,9,"1,0,0,0",,,,,,0.038330078125,-1.9990234375,-0.07666015625,0.364501953125,0.3701171875,-0.01708984375
12,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.3701171875,0.3701171875,-0.01708984375
12,readout,,1,0,"1,0,0,0",,,,,,-1.562255859375,0.021240234375,-0.033203125,-0.033203125,0.3701171875,-0.01708984375
12,readout,,1,1,"1,0,0,0",,,,,,0.158203125,-0.540771484375,-0.08544921875,-0.11865234375,0.3701171875,-0.01708984375
12,readout,,1,2,"1,0,0,0",,,,,,-3.371826171875,0.103271484375,-0.34814453125,-0.466796875,0.3701171875,-0.01708984375
12,readout,,1,3,"1,0,0,0",,,,,,-0.899658203125,0.0478515625,-0.04296875,-0.509765625,0.3701171875,-0.01708984375
12,readout,,1,4,"1,0,0,0",,,,,,0.184326171875,-0.000244140625,0.0,-0.509765625,0.3701171875,-0.01708984375
12,readout,,1,5,"1,0,0,0",,,,,,0.5703125,0.17724609375,0.10107421875,-0.40869140625,0.3701171875,-0.01708984375
12,readout,,1,6,"1,0,0,0",,,,,,-1.7099609375,-0.113525390625,0.194091796875,-0.214599609375,0.3701171875,-0.01708984375
12,readout,,1,7,"1,0,0,0",,,,,,-2.004150390625,-0.090576171875,0.181640625,-0.032958984375,0.3701171875,-0.01708984375
12,readout,,1,8,"1,0,0,0",,,,,,0.240966796875,0.736328125,0.177490234375,0.14453125,0.3701171875,-0.01708984375
12,readout,,1,9,"1,0,0,0",,,,,,0.038330078125,0.166015625,0.00634765625,0.15087890625,0.3701171875,-0.01708984375
12,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,-0.01708984375,0.3701171875,-0.01708984375
13,neuron,0,,,"1,0,0,0",-1.366943359375,-0.21142578125,0.0,-1.578369140625,0,,,,,,
13,neuron,1,,,"1,0,0,0",0.138427734375,0.04296875,0.0,0.181396484375,0,,,,,,
13,neuron,2,,,"1,0,0,0",-2.950439453125,-0.554931640625,0.0,-3.50537109375,0,,,,,,
13,neuron,3,,,"1,0,0,0",-0.787109375,-0.090576171875,0.0,-0.877685546875,0,,,,,,
13,neuron,4,,,"1,0,0,0",0.161376953125,0.15283203125,0.0,0.314208984375,0,,,,,,
13,neuron,5,,,"1,0,0,0",0.4990234375,0.571533203125,0.0,0.070556640625,1,,,,,,
13,neuron,6,,,"1,0,0,0",-1.49609375,-0.427001953125,0.0,-1.923095703125,0,,,,,,
13,neuron,7,,,"1,0,0,0",-1.753662109375,-0.383056640625,0.0,-2.13671875,0,,,,,,
13,readout,,0,0,"1,0,0,0",,,,,,-1.578369140625,-0.245849609375,0.387939453125,0.387939453125,0.375732421875,-0.091796875
13,readout,,0,1,"1,0,0,0",,,,,,0.181396484375,0.25048828125,0.04541015625,0.433349609375,0.375732421875,-0.091796875
13,readout,,0,2,"1,0,0,0",,,,,,-3.50537109375,-0.015380859375,0.053955078125,0.4873046875,0.375732421875,-0.091796875
13,readout,,0,3,"1,0,0,0",,,,,,-0.877685546875,-0.057373046875,0.05029296875,0.53759765625,0.375732421875,-0.091796875
13,readout,,0,4,"1,0,0,0",,,,,,0.314208984375,0.0048828125,0.00146484375,0.5390625,0.375732421875,-0.091796875
13,readout,,0,5,"1,0,0,0",,,,,,0.070556640625,0.10595703125,0.007568359375,0.546630859375,0.375732421875,-0.091796875
13,readout,,0,6,"1,0,0,0",,,,,,-1.923095703125,-0.00244140625,0.004638671875,0.55126953125,0.375732421875,-0.091796875
13,readout,,0,7,"1,0,0,0",,,,,,-2.13671875,0.31591796875,-0.675048828125,-0.123779296875,0.375732421875,-0.091796875
13,readout,,0,8,"1,0,0,0",,,,,,0.253173828125,1.9990234375,0.506103515625,0.38232421875,0.375732421875,-0.091796875
13,readout,,0,9,"1,0,0,0",,,,,,0.006103515625,-1.9990234375,-0.01220703125,0.3701171875,0.375732421875,-0.091796875
13,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,0.375732421875,0.375732421875,-0.091796875
13,readout,,1,0,"1,0,0,0",,,,,,-1.578369140625,0.021240234375,-0.033447265625,-0.033447265625,0.375732421875,-0.091796875
13,readout,,1,1,"1,0,0,0",,,,,,0.181396484375,-0.540771484375,-0.09814453125,-0.131591796875,0.375732421875,-0.091796875
13,readout,,1,2,"1,0,0,0",,,,,,-3.50537109375,0.103271484375,-0.362060546875,-0.49365234375,0.375732421875,-0.091796875
13,readout,,1,3,"1,0,0,0",,,,,,-0.877685546875,0.0478515625,-0.0419921875,-0.53564453125,0.375732421875,-0.091796875
13,readout,,1,4,"1,0,0,0",,,,,,0.314208984375,-0.000244140625,0.0,-0.53564453125,0.375732421875,-0.091796875
13,readout,,1,5,"1,0,0,0",,,,,,0.070556640625,0.17724609375,0.012451171875,-0.523193359375,0.375732421875,-0.091796875
13,readout,,1,6,"1,0,0,0",,,,,,-1.923095703125,-0.113525390625,0.21826171875,-0.304931640625,0.375732421875,-0.091796875
13,readout,,1,7,"1,0,0,0",,,,,,-2.13671875,-0.090576171875,0.193603515625,-0.111328125,0.375732421875,-0.091796875
13,readout,,1,8,"1,0,0,0",,,,,,0.253173828125,0.736328125,0.1865234375,0.0751953125,0.375732421875,-0.091796875
13,readout,,1,9,"1,0,0,0",,,,,,0.006103515625,0.166015625,0.0009765625,0.076171875,0.375732421875,-0.091796875
13,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,-0.091796875,0.375732421875,-0.091796875
14,neuron,0,,,"0,0,0,0",-1.381103515625,0.0,0.0,-1.381103515625,0,,,,,,
